,Process rate,Weather,Construction Cost,Construction Category,Fatality,Injuries
8868,3,0,17500,3,0,1
8869,1,0,3500,3,0,1
8870,8,0,150000,18,0,1
8871,9,0,150000,14,0,1
8872,0,0,75000,0,1,0
8873,8,0,150000,24,0,1
8874,4,0,40000,7,0,1
8875,9,0,3500,6,0,1
8876,8,0,150000,2,0,1
8877,9,0,150000,5,0,1
8878,2,1,3500,1,0,1
8879,0,0,25000,1,0,1
8880,4,0,3500,3,0,1
8881,1,0,7500,3,0,1
8882,8,0,150000,17,0,1
8883,9,0,3500,6,0,1
8884,2,0,3500,7,0,1
8885,2,0,150000,1,0,1
8886,8,0,150000,14,0,1
8887,1,1,7500,6,0,1
8888,3,2,7500,3,0,1
8889,2,2,75000,19,0,1
8890,1,1,150000,3,0,1
8891,9,0,150000,23,0,1
8892,4,1,12500,8,0,1
8893,3,1,12500,3,0,1
8894,9,0,150000,0,0,1
8895,2,1,40000,3,0,1
8896,6,2,17500,0,0,1
8897,2,0,25000,6,0,1
8898,0,0,150000,6,0,1
8899,9,2,750,0,0,1
8900,9,0,75000,11,0,1
8901,7,0,25000,3,0,1
8902,9,0,150000,25,1,0
8903,1,0,7500,3,0,1
8904,8,0,150000,26,0,1
8905,1,0,40000,3,0,1
8906,0,0,40000,4,0,1
8907,3,0,75000,3,0,1
8908,4,0,150000,18,0,1
8909,9,0,150000,21,0,1
8910,1,0,150000,12,0,1
8911,5,0,17500,1,0,1
8912,1,0,3500,3,0,1
8913,2,0,1500,3,0,1
8914,1,0,40000,3,0,1
8915,5,0,150000,3,0,1
8916,0,1,17500,1,0,1
8917,0,1,25000,0,0,1
8918,9,0,40000,1,0,1
8919,3,0,150000,22,0,1
8920,2,0,150000,12,0,1
8921,9,0,150000,10,0,1
8922,1,0,40000,3,0,1
8923,7,0,75000,9,0,1
8924,1,0,12500,9,0,1
8925,1,0,150000,3,0,1
8926,5,0,75000,18,0,1
8927,1,0,12500,1,0,1
8928,8,1,150000,10,0,1
8929,1,0,7500,0,0,1
8930,9,0,250,20,0,1
8931,7,0,12500,24,0,1
8932,3,1,150000,3,0,1
8933,7,0,3500,21,0,1
8934,8,0,3500,0,0,1
8935,9,0,30,9,0,1
8936,1,0,40000,1,0,1
8937,3,0,17500,3,0,1
8938,7,0,150000,3,0,1
8939,2,0,75000,13,0,1
8940,6,1,7500,12,0,1
8941,5,0,150000,3,0,1
8942,0,1,150000,1,0,1
8943,9,1,25000,6,0,1
8944,2,0,150000,3,0,1
8945,3,3,150000,3,0,1
8946,3,1,17500,7,0,1
8947,5,0,400,0,0,1
8948,3,0,12500,0,0,1
8949,3,0,150000,3,0,1
8950,5,2,150000,10,0,1
8951,8,0,150000,18,0,1
8952,1,1,70,14,1,0
8953,6,0,150000,2,0,1
8954,2,0,75000,19,0,1
8955,8,0,3500,6,0,0
8956,6,0,70,1,1,0
8957,2,0,17500,14,0,1
8958,3,0,75000,3,0,1
8959,6,0,75000,3,0,1
8960,6,0,150000,1,0,1
8961,0,0,150000,3,0,1
8962,4,1,150000,1,0,1
8963,6,0,750,1,0,1
8964,1,0,25000,3,0,1
8965,7,0,150000,1,0,1
8966,0,0,1500,6,0,1
8967,2,0,17500,3,0,1
8968,1,0,40000,5,0,1
8969,1,0,12500,3,0,1
8970,5,0,150000,14,0,1
8971,4,1,12500,7,0,1
8972,5,0,150,1,0,1
8973,1,0,75000,3,0,1
8974,0,0,150000,7,9,8
8975,8,0,150000,0,0,1
8976,9,0,5,7,1,0
8977,9,1,75000,5,0,1
8978,5,1,1500,23,0,1
8979,2,1,7500,4,0,1
8980,4,0,1500,3,0,1
8981,3,0,1500,3,0,1
8982,8,1,7500,1,0,1
8983,3,0,3500,3,0,1
8984,9,0,150000,17,0,1
8985,0,0,17500,9,0,1
8986,9,1,750,7,0,1
8987,1,0,1500,3,0,1
8988,8,0,3500,14,0,1
8989,8,0,3500,27,0,1
8990,6,1,7500,11,0,1
8991,2,1,25000,3,0,1
8992,1,2,150000,7,0,1
8993,2,0,150000,14,0,1
8994,8,0,75000,16,0,1
8995,8,0,17500,3,0,1
8996,9,0,17500,12,0,1
8997,8,0,400,11,1,0
8998,7,0,40000,3,0,1
8999,4,0,75000,3,0,1
9000,0,0,1500,3,0,1
9001,1,0,12500,3,0,1
9002,3,0,12500,6,0,2
9003,1,0,150000,1,0,1
9004,9,0,750,23,0,1
9005,8,0,40000,19,1,0
9006,8,0,1500,5,1,0
9007,4,0,40000,11,0,1
9008,2,0,1500,3,0,1
9009,6,0,17500,5,0,1
9010,9,0,150000,23,0,1
9011,8,0,75000,20,0,1
9012,3,0,7500,3,0,1
9013,8,0,150000,14,0,1
9014,5,0,150000,10,0,1
9015,9,0,40000,3,0,1
9016,9,1,25000,10,0,1
9017,7,1,400,4,0,1
9018,8,1,250,6,0,1
9019,8,0,3500,15,0,1
9020,7,0,400,27,0,1
9021,5,0,5,0,0,1
9022,3,0,150000,10,0,1
9023,3,0,25000,9,0,1
9024,8,0,250,0,0,1
9025,7,0,150000,6,0,1
9026,8,0,250,5,0,1
9027,1,0,25000,3,0,1
9028,4,0,400,14,0,1
9029,6,0,1500,15,0,1
9030,6,1,75000,22,0,1
9031,3,0,1500,19,1,0
9032,1,1,7500,1,0,1
9033,5,0,40000,27,0,1
9034,7,0,150000,24,0,1
9035,3,0,17500,3,0,1
9036,1,2,40000,6,0,1
9037,9,0,150000,23,0,1
9038,4,3,40000,10,0,1
9039,0,0,150000,1,0,1
9040,9,0,150000,13,0,1
9041,3,0,17500,3,0,1
9042,4,1,7500,3,0,1
9043,9,2,75000,3,0,1
9044,7,2,7500,2,1,0
9045,3,1,7500,1,0,1
9046,2,0,150000,23,0,1
9047,2,2,150000,10,0,1
9048,9,0,150000,23,0,1
9049,3,1,3500,3,0,1
9050,2,1,150000,1,0,1
9051,3,3,150000,3,0,1
9052,0,0,150000,0,0,1
9053,9,0,40000,6,0,1
9054,5,0,150000,3,0,1
9055,1,0,150000,1,0,1
9056,1,0,15,9,0,1
9057,1,0,1500,4,1,0
9058,0,1,150000,26,0,1
9059,3,0,1500,1,0,1
9060,7,0,7500,1,0,1
9061,7,1,40000,1,0,1
9062,2,0,40000,1,0,1
9063,5,0,750,0,1,2
9064,5,0,12500,5,0,1
9065,9,0,3500,19,0,0
9066,8,0,150000,10,0,1
9067,9,1,12500,6,0,1
9068,2,0,40000,3,0,1
9069,7,0,17500,13,0,1
9071,9,1,150000,10,0,1
9072,3,0,7500,0,0,1
9073,3,0,75000,3,0,1
9074,5,0,1500,17,0,1
9075,1,1,150000,6,0,1
9076,1,2,75000,1,0,1
9077,4,1,40000,3,0,1
9078,2,0,40000,3,0,1
9079,3,0,7500,3,0,1
9080,9,0,150000,23,0,1
9081,2,1,3500,3,1,0
9082,9,1,75000,10,0,1
9083,4,0,150000,0,0,1
9084,8,1,150000,1,0,1
9085,4,1,150000,7,0,1
9086,8,1,150000,10,0,1
9087,0,2,40000,7,0,1
9088,1,1,150000,3,0,1
9089,9,0,25000,3,0,1
9090,8,2,150000,3,0,1
9091,2,0,150000,1,0,1
9092,6,1,150000,0,0,1
9093,1,2,1500,4,0,1
9094,8,2,150000,1,0,1
9095,5,0,7500,27,0,1
9096,9,0,17500,12,0,1
9097,7,0,750,6,0,1
9098,0,0,75000,3,0,1
9099,1,1,12500,1,0,1
9100,3,0,7500,1,0,1
9101,7,0,25000,10,0,1
9102,4,0,1500,9,0,1
9103,7,0,12500,0,0,1
9104,3,0,75000,3,1,0
9105,2,0,150000,7,0,1
9106,6,0,150000,3,0,1
9107,2,0,3500,1,0,1
9108,2,0,150000,3,0,1
9109,3,0,150000,3,0,1
9110,0,0,150000,3,0,1
9111,7,0,400,3,0,1
9112,6,0,250,6,1,0
9113,7,1,150000,3,0,1
9114,9,0,3500,0,0,1
9115,2,1,25000,3,0,1
9116,6,0,7500,3,0,1
9117,8,0,25000,26,0,1
9118,6,2,150000,24,0,1
9119,6,0,150000,18,0,1
9120,3,0,75000,6,0,1
9121,9,0,7500,27,0,1
9122,1,0,3500,8,0,1
9123,1,0,150000,3,0,1
9124,9,0,150000,23,0,1
9125,9,1,12500,8,0,1
9126,1,0,5,3,0,1
9127,3,0,3500,3,0,1
9128,9,0,70,27,0,1
9129,7,0,70,25,0,1
9130,9,0,7500,0,0,1
9131,2,0,150000,22,0,1
9132,3,0,15,3,0,1
9133,8,1,75000,1,1,0
9134,6,0,12500,1,0,1
9135,3,0,3500,0,0,1
9136,9,0,150000,14,0,1
9137,6,1,40000,26,0,1
9138,9,0,250,20,0,1
9139,9,0,75000,14,0,1
9140,0,0,150000,3,0,1
9141,4,0,12500,3,0,1
9142,9,0,150000,14,0,1
9143,0,1,150000,4,0,1
9144,3,1,3500,3,0,1
9145,1,0,40000,3,0,1
9146,2,0,5,10,0,1
9147,2,1,75000,3,0,1
9148,6,0,150000,3,0,1
9149,9,0,7500,10,0,1
9150,5,1,25000,14,0,1
9151,5,0,17500,9,0,1
9152,1,0,40000,3,1,0
9153,0,1,12500,1,0,1
9154,9,2,750,24,0,1
9155,4,1,150000,20,0,1
9156,1,0,12500,3,0,1
9157,6,0,150000,5,0,1
9158,8,1,25000,5,0,1
9159,3,0,150000,3,0,1
9160,6,0,3500,3,0,1
9161,7,0,7500,14,0,1
9162,5,1,12500,1,0,1
9163,4,1,150000,3,0,1
9164,3,2,17500,5,0,2
9165,8,1,3500,3,0,1
9166,7,0,12500,10,0,1
9167,6,0,750,5,0,1
9168,9,0,150000,3,0,1
9169,8,0,40000,25,0,1
9170,2,0,150000,0,0,1
9171,0,0,150000,14,0,1
9173,1,0,150000,3,0,1
9174,4,1,75000,14,0,1
9175,6,0,150000,0,0,1
9176,8,0,1500,18,0,1
9177,1,0,75000,3,0,1
9178,3,0,1500,7,0,1
9179,7,0,150000,0,0,1
9180,4,1,17500,7,0,1
9181,6,1,75000,3,0,1
9182,3,0,150000,3,0,1
9183,5,0,7500,1,0,1
9184,3,2,75000,16,0,1
9185,2,1,17500,3,0,1
9186,4,0,7500,3,0,1
9187,9,0,7500,14,0,1
9188,2,1,150000,23,0,1
9189,8,0,7500,8,0,1
9190,4,1,7500,3,0,1
9191,1,0,1500,1,0,1
9192,6,0,1500,0,0,1
9193,1,1,40000,5,0,1
9194,0,1,12500,1,0,1
9195,9,0,150,3,0,1
9196,9,0,250,15,0,1
9197,0,0,75000,1,1,0
9198,7,1,12500,3,0,1
9199,4,0,250,4,0,1
9200,4,0,75000,14,0,1
9201,1,0,7500,1,0,1
9202,5,1,75000,3,0,1
9203,2,0,150000,23,0,1
9204,3,0,17500,6,0,1
9205,7,0,3500,27,0,1
9206,1,1,75000,3,0,1
9207,1,0,3500,9,0,1
9208,3,0,150000,3,0,1
9209,3,0,75000,1,0,1
9210,2,0,25000,3,0,1
9211,2,2,25000,3,0,1
9212,1,0,40000,3,0,1
9213,3,0,12500,3,0,1
9214,5,0,40000,3,0,1
9215,9,2,150000,14,0,1
9216,1,0,3500,9,0,1
9217,9,0,75000,27,0,1
9218,8,1,12500,1,0,1
9219,4,0,12500,7,0,1
9220,1,0,1500,27,1,0
9221,1,2,12500,1,0,1
9222,8,0,12500,0,0,1
9223,9,0,150000,23,0,1
9224,5,1,150000,3,0,1
9225,8,0,25000,18,0,1
9226,1,0,12500,3,0,1
9227,9,0,150000,6,0,1
9228,0,2,25000,6,0,1
9229,4,0,3500,3,0,1
9230,3,2,150000,3,0,1
9231,1,0,3500,1,0,1
9232,3,0,5,2,0,1
9233,6,0,150000,14,0,1
9234,4,0,12500,3,0,1
9235,3,0,3500,3,0,1
9236,7,0,400,17,0,1
9237,5,0,150,14,1,0
9238,1,1,17500,3,0,1
9239,0,0,40000,3,0,1
9240,9,0,150000,23,0,1
9241,9,2,250,9,1,0
9242,0,0,1500,7,1,0
9243,3,0,3500,7,0,1
9244,4,1,40000,3,0,1
9245,1,1,75000,4,0,1
9246,8,0,150000,13,0,1
9247,9,0,7500,9,0,1
9248,2,0,40000,3,0,1
9249,4,0,1500,16,0,1
9250,9,1,3500,14,0,1
9251,5,0,40000,3,0,1
9252,9,0,25000,11,0,1
9253,4,0,3500,12,0,1
9254,9,0,7500,12,0,1
9255,0,0,1500,1,0,1
9256,1,1,150000,3,0,1
9257,0,1,7500,6,0,1
9258,9,0,150000,18,0,1
9259,9,0,150000,16,0,1
9260,9,1,150000,18,0,1
9261,4,0,7500,3,0,1
9262,5,0,12500,13,0,1
9263,3,0,25000,3,0,1
9264,9,0,150000,14,0,1
9265,3,1,1500,3,0,1
9266,3,1,25000,3,0,1
9267,5,1,17500,1,0,1
9268,7,1,3500,24,0,1
9269,4,0,40000,3,0,1
9270,1,0,1500,3,0,1
9271,8,0,12500,5,0,1
9272,9,0,17500,3,0,1
9273,0,0,1500,1,0,2
9274,6,0,150000,17,0,1
9275,9,0,150000,14,0,1
9276,1,0,40000,6,0,0
9277,8,0,40000,18,0,1
9278,3,1,7500,3,0,1
9279,9,0,25000,1,0,1
9280,9,0,150000,14,0,1
9281,6,1,150000,14,0,1
9282,3,0,1500,7,0,1
9283,4,0,1500,16,0,1
9284,1,1,250,21,0,1
9285,9,0,150000,0,0,1
9286,3,0,150000,27,0,1
9287,4,1,12500,3,0,1
9288,8,0,150000,6,0,1
9289,2,0,3500,10,0,1
9290,0,0,17500,3,0,1
9291,4,0,1500,11,0,1
9292,8,0,1500,18,0,1
9293,9,0,12500,0,0,1
9294,9,0,1500,2,0,2
9295,8,0,7500,25,0,2
9296,3,1,150000,3,0,1
9297,3,0,150000,3,0,1
9298,9,0,150000,14,0,1
9299,2,0,150000,1,0,1
9300,2,0,40000,4,0,1
9301,7,1,40000,18,0,1
9302,4,0,40000,3,0,1
9303,9,0,17500,9,0,1
9304,2,0,15,3,0,1
9305,4,0,1500,6,0,1
9306,3,0,25000,1,0,1
9307,9,0,30,12,0,1
9308,7,0,750,5,0,1
9309,3,0,7500,3,0,1
9310,2,0,3500,5,0,1
9311,1,1,75000,3,0,1
9312,9,0,40000,15,0,1
9313,5,0,75000,0,0,1
9314,3,0,12500,2,0,1
9315,4,0,7500,5,0,1
9316,9,0,150000,6,0,1
9317,2,1,12500,4,0,1
9318,5,1,25000,3,0,1
9320,7,1,3500,7,1,0
9321,7,0,1500,7,0,1
9322,4,0,150,3,0,1
9323,3,0,17500,3,0,1
9324,4,0,17500,3,0,1
9325,8,1,75000,17,0,1
9326,4,0,1500,6,0,1
9327,1,0,75000,0,0,1
9328,9,0,150000,18,0,1
9329,9,0,400,3,0,1
9330,1,1,150000,19,0,1
9331,5,1,17500,3,0,1
9332,2,1,12500,3,0,1
9333,6,1,25000,6,0,1
9334,5,0,7500,3,0,1
9335,6,1,25000,19,0,1
9336,6,1,40000,0,0,1
9337,0,0,400,3,0,1
9338,7,0,400,1,0,1
9339,6,0,7500,5,0,1
9340,9,2,150000,23,0,1
9341,9,2,150000,3,0,1
9342,2,2,150000,3,0,1
9343,0,1,150000,3,0,1
9344,5,0,150000,3,0,1
9345,9,2,17500,20,1,0
9346,2,0,7500,3,0,1
9347,7,0,750,17,0,1
9348,5,1,25000,3,0,1
9349,1,1,250,14,1,0
9350,7,0,150000,10,0,1
9351,7,2,150000,0,0,1
9352,8,0,75000,20,0,1
9353,7,0,12500,11,0,1
9354,1,2,12500,3,0,1
9355,9,0,1500,19,0,1
9356,9,0,75000,0,0,1
9357,8,1,150000,3,0,1
9358,3,1,75000,10,0,1
9359,8,1,3500,24,0,1
9360,5,1,40000,1,0,1
9361,9,0,3500,7,0,1
9362,7,1,150000,18,0,1
9363,9,1,25000,9,0,1
9364,3,1,150000,22,0,1
9365,7,1,150000,10,0,1
9366,9,0,150000,14,0,1
9367,9,0,7500,20,0,1
9368,9,0,150000,14,0,1
9369,4,0,150000,3,0,1
9370,7,1,3500,22,0,1
9371,1,0,150000,1,0,1
9372,8,0,3500,20,1,1
9373,3,0,150000,7,0,1
9374,6,1,40000,3,0,1
9375,7,1,25000,3,0,1
9376,0,1,17500,3,0,1
9377,8,0,7500,0,0,1
9378,8,2,150000,3,0,1
9379,3,2,12500,3,0,1
9380,2,0,1500,3,0,1
9381,3,0,7500,3,0,1
9382,8,0,7500,0,0,1
9383,1,0,3500,3,0,1
9384,8,0,75000,17,0,1
9385,9,0,150000,14,0,1
9386,2,2,1500,3,0,1
9387,3,0,1500,21,0,1
9388,4,0,75000,3,0,1
9389,0,1,150000,7,0,1
9390,4,1,3500,3,0,1
9391,2,0,12500,3,0,1
9392,8,0,75000,13,0,1
9393,2,0,150000,3,0,1
9394,4,2,150000,3,0,1
9395,4,2,7500,3,0,1
9396,8,2,75000,4,0,1
9397,9,0,150000,14,0,1
9398,8,0,25000,19,0,1
9399,9,1,150000,24,0,1
9400,0,1,40000,1,0,3
9401,9,0,750,21,0,1
9402,5,2,75000,3,0,1
9403,5,1,150000,7,0,1
9404,1,1,7500,1,0,1
9405,2,0,150000,3,0,1
9406,5,0,150000,3,0,1
9407,1,2,75000,3,0,1
9408,2,0,7500,3,0,1
9409,6,1,75000,3,0,1
9411,9,1,7500,11,0,1
9412,7,0,150000,3,0,1
9413,8,0,3500,5,0,1
9414,1,1,40000,3,0,1
9415,5,0,150000,3,0,1
9416,9,0,150000,14,0,1
9417,8,0,150000,11,0,1
9418,0,0,25000,4,0,1
9419,0,0,75000,0,0,1
9420,9,0,12500,12,1,0
9421,6,0,150000,21,0,1
9422,0,1,3500,3,0,1
9423,7,1,25000,3,0,1
9424,8,0,3500,18,0,1
9425,0,0,40000,3,0,1
9426,2,0,75000,3,0,1
9427,9,0,1500,21,0,1
9428,1,0,25000,1,0,1
9429,8,0,1500,6,1,0
9430,3,0,400,1,0,1
9431,4,1,7500,1,0,1
9432,0,0,150000,22,0,1
9433,2,0,150000,3,0,1
9434,9,0,7500,0,0,1
9435,9,0,70,7,0,1
9436,3,0,75000,3,0,1
9437,3,0,250,10,0,1
9438,6,1,750,5,0,1
9439,2,1,17500,1,0,1
9440,0,0,150000,4,0,1
9441,1,0,150000,20,0,1
9442,3,1,3500,3,0,1
9443,5,0,400,10,0,1
9444,5,0,150000,17,0,1
9445,3,0,150000,3,0,1
9446,1,0,150000,0,0,1
9447,9,0,7500,17,0,1
9448,3,0,40000,6,0,1
9449,1,1,75000,1,0,1
9450,6,1,750,7,0,1
9451,9,0,150000,24,0,1
9452,9,0,150000,14,0,1
9453,3,0,3500,5,0,1
9454,2,0,150000,0,0,1
9455,5,0,150000,7,0,1
9456,5,0,150000,5,0,1
9457,0,0,150000,7,0,1
9458,3,0,40000,22,0,1
9459,1,0,750,25,1,0
9460,1,0,40000,4,0,1
9461,9,0,150000,14,0,1
9462,7,0,25000,1,0,1
9463,2,0,150000,7,0,1
9464,3,0,150000,3,0,1
9465,2,0,150000,3,0,1
9466,2,0,40000,3,0,1
9467,7,0,150000,1,0,1
9468,5,0,1500,0,0,1
9469,1,1,150000,3,0,1
9470,0,0,40000,3,0,1
9471,9,0,3500,10,0,1
9472,9,0,250,9,0,1
9473,6,0,75000,19,0,1
9474,2,0,3500,11,0,1
9475,4,0,3500,3,0,1
9476,9,0,400,24,0,1
9477,2,1,400,3,0,1
9478,5,0,150000,14,0,1
9479,3,0,12500,3,0,1
9480,4,0,150000,13,0,1
9481,7,0,3500,27,0,1
9482,6,0,150000,17,0,1
9483,2,0,3500,6,0,1
9484,4,0,150000,16,0,1
9485,5,0,12500,13,0,1
9486,0,0,75000,7,0,1
9487,1,0,150000,3,0,1
9488,9,0,150000,21,0,1
9489,9,0,40000,24,0,1
9490,2,0,17500,3,0,1
9491,1,0,400,3,0,1
9492,6,0,1500,27,0,1
9493,6,0,3500,8,0,1
9494,8,0,17500,10,0,0
9495,9,0,150000,14,0,1
9496,0,0,12500,0,0,1
9497,3,0,150000,3,0,1
9498,8,2,17500,8,0,1
9499,9,0,150000,26,0,1
9500,9,1,150000,2,0,1
9501,5,0,1500,17,0,1
9502,0,0,3500,3,1,0
9503,5,0,150000,1,0,1
9504,8,0,250,11,0,1
9505,9,0,150000,23,0,1
9506,3,1,3500,3,0,1
9507,2,0,150000,3,0,1
9508,9,0,75000,0,0,1
9509,7,2,3500,5,0,1
9510,5,0,40000,1,0,1
9511,4,0,150000,2,0,1
9512,0,0,75000,1,0,1
9513,0,0,25000,22,0,1
9514,0,0,150000,3,0,1
9515,2,0,25000,1,0,1
9516,4,0,3500,3,0,1
9517,1,0,400,3,0,1
9518,3,0,75000,3,0,1
9519,9,0,150000,14,0,1
9520,6,2,75000,3,0,1
9521,7,1,400,1,0,1
9522,1,0,75000,4,0,1
9523,2,0,7500,7,0,1
9524,2,0,150000,3,0,1
9525,2,0,1500,3,0,1
9526,0,0,40000,1,0,1
9527,0,0,150000,1,0,1
9528,3,0,1500,25,1,0
9529,0,0,400,7,0,1
9530,3,0,25000,3,0,1
9531,5,2,150000,6,0,1
9532,1,2,75000,3,0,1
9533,7,0,3500,16,0,3
9534,1,0,150000,3,0,1
9535,5,0,3500,4,0,1
9536,3,0,40000,3,0,1
9537,9,0,150000,23,0,1
9538,6,1,75000,18,0,1
9539,2,0,3500,3,0,1
9540,9,0,3500,6,0,1
9541,1,0,7500,15,0,1
9542,4,0,75000,3,0,1
9543,9,0,400,27,0,1
9544,9,1,75000,3,0,1
9545,0,0,25000,1,0,1
9546,9,1,7500,1,0,1
9547,9,0,3500,16,0,1
9548,3,0,150000,3,0,1
9549,8,0,25000,0,0,1
9550,1,1,150000,3,0,1
9551,5,0,1500,9,0,1
9552,5,0,1500,3,0,1
9553,0,0,3500,3,0,1
9554,9,0,7500,25,0,1
9555,1,1,75000,1,0,1
9556,5,0,25000,18,0,1
9557,9,0,1500,8,0,1
9558,8,1,150000,4,0,1
9559,9,0,70,11,0,1
9560,1,0,40000,3,0,1
9561,3,0,7500,1,0,1
9562,8,0,1500,17,0,1
9563,7,1,150000,1,0,1
9564,3,0,75000,12,0,1
9565,3,0,75000,1,0,1
9566,8,2,12500,25,0,1
9567,5,1,75000,3,1,0
9568,1,2,40000,5,0,1
9570,4,1,3500,3,0,1
9571,1,2,150000,5,0,1
9572,9,0,750,0,0,1
9573,4,1,12500,3,0,1
9574,1,1,150000,1,0,1
9575,2,0,12500,4,0,1
9576,7,0,75000,3,0,1
9577,1,0,150000,1,0,1
9579,9,0,150000,1,0,1
9580,9,0,150000,18,0,1
9581,9,0,70,0,0,1
9582,9,0,5,17,0,1
9583,9,0,150,11,0,1
9584,9,2,150000,0,0,1
9585,5,0,12500,24,0,1
9586,4,2,150000,3,0,1
9587,6,0,17500,0,1,0
9588,3,0,17500,9,0,1
9589,7,0,75000,20,0,1
9590,9,0,30,26,0,1
9591,4,0,7500,17,0,1
9592,7,0,7500,8,0,1
9593,7,0,150000,0,0,1
9594,1,0,3500,7,0,1
9595,2,0,25000,6,0,1
9596,5,0,30,0,0,1
9597,4,0,7500,1,0,1
9598,4,0,7500,1,0,1
9599,4,0,40000,22,0,1
9600,0,0,150000,1,0,1
9601,1,0,7500,3,0,1
9602,8,0,25000,13,0,1
9603,2,0,3500,3,0,1
9604,6,0,750,0,0,1
9605,8,0,3500,3,0,1
9606,9,0,3500,3,0,1
9607,4,0,3500,16,0,1
9608,7,0,3500,3,0,1
9609,3,0,3500,3,0,1
9610,5,0,12500,3,0,1
9611,9,1,3500,10,0,1
9612,1,0,150000,3,0,1
9613,4,0,1500,3,0,1
9614,5,0,3500,14,0,1
9615,0,0,75000,3,1,0
9616,7,0,150000,25,0,1
9617,9,0,3500,10,0,5
9618,7,0,12500,9,0,1
9619,0,0,150000,3,0,1
9620,0,0,150000,4,0,1
9621,1,0,75000,0,0,1
9622,4,0,750,3,0,1
9623,3,0,150000,3,1,0
9624,9,0,1500,5,0,1
9625,0,0,150000,6,0,1
9626,6,0,75000,26,0,1
9627,1,0,75000,3,0,1
9628,3,0,3500,3,0,1
9629,8,0,12500,3,0,1
9630,0,0,15,7,0,1
9631,1,0,40000,17,0,1
9632,2,0,12500,3,0,1
9633,7,0,1500,16,0,1
9634,6,0,75000,3,0,1
9635,9,0,750,21,0,1
9636,6,0,750,27,0,1
9637,8,1,400,20,0,1
9638,9,0,150000,14,0,1
9639,7,0,150000,3,0,1
9640,0,0,40000,2,0,1
9641,7,0,150000,14,0,1
9642,9,1,75000,3,0,1
9643,9,0,150000,3,0,1
9644,0,0,12500,15,1,0
9645,3,0,1500,5,1,0
9646,5,0,150000,3,1,0
9647,5,0,12500,3,0,1
9648,2,0,40000,3,0,1
9649,8,0,150000,18,0,1
9650,2,0,40000,1,0,1
9651,9,0,7500,4,0,1
9652,0,0,400,7,0,1
9653,0,0,75000,6,0,1
9654,0,0,25000,1,0,1
9655,9,0,150000,14,0,1
9656,2,0,150000,3,0,1
9657,4,0,150000,2,0,1
9658,0,0,150000,0,0,1
9659,2,0,150000,1,0,1
9660,4,0,750,24,1,0
9661,3,0,150000,3,0,1
9662,5,0,3500,5,1,0
9663,4,0,150000,3,0,1
9664,9,0,70,25,0,1
9665,5,0,150000,14,0,1
9666,5,0,1500,3,0,1
9667,4,0,40000,0,0,1
9668,1,1,12500,1,0,1
9669,3,0,40000,3,0,1
9670,9,0,150000,21,0,1
9671,0,0,17500,9,0,1
9672,6,0,75000,10,0,1
9673,0,0,25000,4,0,1
9674,5,0,40000,6,0,1
9675,2,0,150000,22,0,1
9676,9,0,70,6,0,1
9677,2,1,3500,1,0,1
9678,4,0,12500,3,0,1
9679,7,0,150000,3,0,1
9680,5,0,30,1,0,1
9681,0,0,12500,6,0,1
9682,0,0,75000,4,0,1
9683,0,0,150000,6,0,1
9684,6,0,3500,3,0,1
9685,5,0,3500,3,0,1
9686,1,0,40000,3,0,1
9687,3,0,1500,11,0,1
9688,2,0,40000,3,0,1
9689,9,0,150000,14,0,1
9690,4,0,1500,7,0,1
9691,3,0,1500,3,0,1
9692,0,0,75000,1,0,1
9693,1,0,40000,5,0,1
9694,5,0,150000,7,0,1
9695,6,0,250,13,0,1
9696,1,0,25000,1,0,1
9697,0,0,40000,1,0,1
9698,4,0,3500,17,0,1
9699,6,0,150000,3,1,0
9700,3,0,150000,3,0,1
9701,3,0,12500,3,0,1
9702,9,0,25000,3,0,1
9703,1,0,150,3,0,1
9704,3,0,17500,3,0,1
9705,2,0,150000,16,0,1
9706,9,0,150000,1,0,1
9707,8,0,400,24,0,1
9708,9,0,150000,23,0,1
9709,1,0,30,5,0,1
9710,2,0,3500,11,0,1
9711,2,0,3500,3,0,1
9712,6,0,1500,2,0,1
9713,8,0,3500,18,0,1
9714,1,0,25000,4,0,1
9715,3,1,150000,3,0,1
9716,2,0,150000,2,0,1
9717,3,0,150000,7,0,1
9718,9,0,150000,23,0,1
9719,1,0,75000,3,0,1
9720,3,0,70,7,1,0
9721,3,0,150000,3,0,1
9722,1,0,75000,3,0,1
9723,1,0,40000,3,0,1
9724,7,0,75000,14,0,1
9725,9,1,70,13,0,1
9726,1,0,150000,3,0,1
9727,9,0,12500,17,0,1
9728,8,0,17500,24,0,1
9729,7,0,150000,14,0,1
9730,2,0,12500,1,0,1
9731,8,0,40000,13,0,1
9732,9,0,150000,14,0,1
9733,4,0,12500,3,0,1
9734,2,0,150000,3,0,1
9735,5,0,150000,3,0,1
9736,3,0,150000,1,0,1
9737,3,0,3500,3,0,1
9738,1,1,17500,1,0,1
9739,5,0,30,0,0,1
9740,7,0,150000,17,0,1
9741,4,0,25000,1,0,1
9742,9,0,17500,18,0,1
9743,0,0,1500,1,0,2
9744,8,0,17500,1,0,2
9745,3,0,75000,3,0,1
9746,9,0,400,9,0,1
9747,6,0,70,0,0,1
9748,1,1,40000,1,0,1
9749,5,0,12500,3,0,2
9750,9,0,3500,24,0,1
9751,3,0,3500,3,0,1
